# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
2

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,WingGeom,0,LGYVPXLNVF,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,20,33
# x,y,z,u,w
-7.426658069223909253e-01, 4.287783035445730251e-01, -5.143896049083339639e-01, 2.130092033526468503e-02
-8.091451946773084991e-01, 4.671601959604361753e-01, 3.564342930202244464e-01, 2.205376960223284083e-02
-5.339798699901305845e-01, 3.114601613450344031e-01, 7.860394814131466124e-01, 3.034051602649581042e-02
-3.580450997362381593e-01, 2.130311244811479432e-01, 9.090772500492820818e-01, 4.166228848612932301e-02
-2.429778006243223931e-01, 1.499542076229665732e-01, 9.583712871428980984e-01, 5.629496622190721666e-02
-1.530080156722077867e-01, 1.020867461706881779e-01, 9.829378634462785369e-01, 7.348408465614461593e-02
-7.524160053643769164e-02, 6.238528577313354889e-02, 9.952119260075814600e-01, 9.130927128890499456e-02
-5.661527959228006453e-03, 2.875220887424143404e-02, 9.995705365735921832e-01, 1.065604342843100849e-01
5.118848364044894378e-02, 3.107505469813477608e-03, 9.986841755792201791e-01, 1.155155757064258853e-01
8.980006874304873044e-02, -1.292733379090898853e-02, 9.958759117956423879e-01, 1.155284235962951989e-01
1.200665493077128221e-01, -2.439265476217553422e-02, 9.924661314780428567e-01, 1.065629800701459323e-01
1.438601958559970750e-01, -3.259640460079763630e-02, 9.890610286809278229e-01, 9.119824511557152180e-02
1.625123994747920408e-01, -3.847962002821230659e-02, 9.859559010723705219e-01, 7.317440705791662670e-02
1.769088358025151519e-01, -4.267894622043865577e-02, 9.833014651491737146e-01, 5.573375366972545958e-02
1.878148067344526106e-01, -4.566201487497800054e-02, 9.811424864762801068e-01, 4.078911166335844746e-02
1.958516658269421618e-01, -4.775301139458818650e-02, 9.794701500788883797e-01, 2.898795767733206713e-02
2.015910969603358360e-01, -4.919164177616966449e-02, 9.782337205421276494e-01, 2.017391310178439506e-02
7.219356454725178729e-02, -1.761645240936392590e-02, -9.972350524537684224e-01, 1.843082924141564022e-02
7.160860227313492476e-02, -1.746995721158683609e-02, -9.972798046062666399e-01, 2.648513861854826998e-02
7.089510468704307566e-02, -1.728469193984178212e-02, -9.973340080213639602e-01, 3.727091287116005014e-02
7.013290497141477786e-02, -1.707688927707009044e-02, -9.973914755465324022e-01, 5.093314369045115475e-02
6.930945089355244892e-02, -1.683778358269294798e-02, -9.974531011836378358e-01, 6.688311236456545572e-02
6.800897058488385161e-02, -1.642988267812135056e-02, -9.975494167584719740e-01, 8.337462401785611377e-02
6.516902340413879835e-02, -1.545671557966235045e-02, -9.977545230827270517e-01, 9.744375863597962151e-02
5.851633948255140910e-02, -1.295164566641594274e-02, -9.982024308165625692e-01, 1.056622027008486120e-01
4.508460119315110121e-02, -7.401685508826348972e-03, -9.989557516661500269e-01, 1.056553987427818336e-01
3.034969981957534937e-02, -7.749300787671279745e-04, -9.995390413606838331e-01, 9.743118440401121738e-02
6.304386603327483823e-03, 1.084530513408948731e-02, -9.999213139373038794e-01, 8.336483461581012389e-02
-3.545623456004044771e-02, 3.221136107636442952e-02, -9.988519828525302957e-01, 6.690100281282265748e-02
-1.006343945313630528e-01, 6.701264930920583507e-02, -9.926641040502407476e-01, 5.102685853634143787e-02
-2.046552832252942211e-01, 1.242649107455098684e-01, -9.709142325691723086e-01, 3.752624211799442805e-02
-3.934501560827616817e-01, 2.303058424067611631e-01, -8.900315688961614180e-01, 2.710319110077897067e-02
-7.426658069223880387e-01, 4.287783035445720259e-01, -5.143896049083389599e-01, 1.976109476886003108e-02
-8.091451946773080550e-01, 4.671601959604366194e-01, 3.564342930202252235e-01, 2.045952119725212570e-02
-5.339798699901286971e-01, 3.114601613450332929e-01, 7.860394814131483887e-01, 2.814722571132755036e-02
-3.580450997362393806e-01, 2.130311244811486093e-01, 9.090772500492815267e-01, 3.865055678833688446e-02
-2.429778006243227262e-01, 1.499542076229672116e-01, 9.583712871428978763e-01, 5.222545059140774881e-02
-1.530080156722079809e-01, 1.020867461706884138e-01, 9.829378634462785369e-01, 6.817198215088116076e-02
-7.524160053643740020e-02, 6.238528577313354195e-02, 9.952119260075813489e-01, 8.470860107524914862e-02
-5.661527959228035943e-03, 2.875220887424138547e-02, 9.995705365735920722e-01, 9.885727036014316238e-02
5.118848364044866622e-02, 3.107505469813496689e-03, 9.986841755792201791e-01, 1.071650521613830009e-01
8.980006874304885534e-02, -1.292733379090887404e-02, 9.958759117956422768e-01, 1.071769712881295022e-01
1.200665493077133217e-01, -2.439265476217586728e-02, 9.924661314780428567e-01, 9.885963211326778688e-02
1.438601958559963812e-01, -3.259640460079793467e-02, 9.890610286809280449e-01, 8.460560089034954712e-02
1.625123994747922629e-01, -3.847962002821238292e-02, 9.859559010723704109e-01, 6.788469088505505455e-02
1.769088358025149854e-01, -4.267894622043860720e-02, 9.833014651491737146e-01, 5.170480762131161867e-02
1.878148067344515004e-01, -4.566201487497770217e-02, 9.811424864762803288e-01, 3.784050118167012200e-02
1.958516658269451871e-01, -4.775301139458897753e-02, 9.794701500788878246e-01, 2.689244266451264187e-02
2.015910969603346425e-01, -4.919164177616973388e-02, 9.782337205421278714e-01, 1.871555793779989402e-02
7.219356454725341099e-02, -1.761645240936426243e-02, -9.972350524537684224e-01, 1.699466072909740916e-02
7.160860227313428639e-02, -1.746995721158659670e-02, -9.972798046062665289e-01, 2.442136158333703747e-02
7.089510468704247892e-02, -1.728469193984180988e-02, -9.973340080213638492e-01, 3.436668589418656605e-02
7.013290497141490276e-02, -1.707688927707018064e-02, -9.973914755465324022e-01, 4.696432729898772362e-02
6.930945089355254607e-02, -1.683778358269303471e-02, -9.974531011836379468e-01, 6.167144127122281549e-02
6.800897058488433733e-02, -1.642988267812128464e-02, -9.975494167584719740e-01, 7.687790006841294099e-02
6.516902340413838202e-02, -1.545671557966219779e-02, -9.977545230827272738e-01, 8.985073848252718431e-02
5.851633948255154094e-02, -1.295164566641600346e-02, -9.982024308165625692e-01, 9.742878430857485061e-02
4.508460119315099018e-02, -7.401685508826295196e-03, -9.989557516661501380e-01, 9.742251052905911979e-02
3.034969981957542223e-02, -7.749300787671554048e-04, -9.995390413606837221e-01, 8.983914406084167470e-02
6.304386603327517651e-03, 1.084530513408950639e-02, -9.999213139373038794e-01, 7.686887347691609418e-02
-3.545623456004058649e-02, 3.221136107636444340e-02, -9.988519828525302957e-01, 6.168793765857696898e-02
-1.006343945313624144e-01, 6.701264930920552976e-02, -9.926641040502408586e-01, 4.705073968935408885e-02
-2.046552832252947485e-01, 1.242649107455103125e-01, -9.709142325691720865e-01, 3.460211935555326801e-02
-3.934501560827623479e-01, 2.303058424067618570e-01, -8.900315688961609739e-01, 2.499125413188715145e-02
-7.426658069223892600e-01, 4.287783035445725255e-01, -5.143896049083367394e-01, 1.822126920245544651e-02
-8.091451946773108306e-01, 4.671601959604380072e-01, 3.564342930202167303e-01, 1.886527279227152160e-02
-5.339798699901262546e-01, 3.114601613450327933e-01, 7.860394814131501651e-01, 2.595393539615922437e-02
-3.580450997362372156e-01, 2.130311244811472771e-01, 9.090772500492826369e-01, 3.563882509054468184e-02
-2.429778006243240862e-01, 1.499542076229676835e-01, 9.583712871428975433e-01, 4.815593496090846137e-02
-1.530080156722077311e-01, 1.020867461706883167e-01, 9.829378634462786479e-01, 6.285987964561803865e-02
-7.524160053643763613e-02, 6.238528577313368767e-02, 9.952119260075813489e-01, 7.810793086159337206e-02
-5.661527959228056760e-03, 2.875220887424142016e-02, 9.995705365735921832e-01, 9.115410643597665619e-02
5.118848364044879112e-02, 3.107505469813450286e-03, 9.986841755792200681e-01, 9.881452861634039408e-02
8.980006874304846676e-02, -1.292733379090882720e-02, 9.958759117956423879e-01, 9.882551897996394441e-02
1.200665493077131829e-01, -2.439265476217543707e-02, 9.924661314780428567e-01, 9.115628415639039084e-02
1.438601958559970473e-01, -3.259640460079796243e-02, 9.890610286809279339e-01, 7.801295666512741978e-02
1.625123994747925960e-01, -3.847962002821231353e-02, 9.859559010723704109e-01, 6.259497471219394038e-02
1.769088358025147911e-01, -4.267894622043869740e-02, 9.833014651491737146e-01, 4.767586157289796511e-02
1.878148067344502792e-01, -4.566201487497753564e-02, 9.811424864762806619e-01, 3.489189069998172021e-02
1.958516658269455479e-01, -4.775301139458888039e-02, 9.794701500788876025e-01, 2.479692765169372315e-02
2.015910969603378899e-01, -4.919164177617073308e-02, 9.782337205421270943e-01, 1.725720277381525419e-02
7.219356454725336936e-02, -1.761645240936415141e-02, -9.972350524537683114e-01, 1.555849221677949729e-02
7.160860227313355086e-02, -1.746995721158657588e-02, -9.972798046062667510e-01, 2.235758454812524637e-02
7.089510468704356139e-02, -1.728469193984201804e-02, -9.973340080213639602e-01, 3.146245891721288074e-02
7.013290497141438928e-02, -1.707688927707006615e-02, -9.973914755465324022e-01, 4.299551090752402882e-02
6.930945089355267097e-02, -1.683778358269297920e-02, -9.974531011836378358e-01, 5.645977017788003649e-02
6.800897058488403202e-02, -1.642988267812124994e-02, -9.975494167584719740e-01, 7.038117611896954617e-02
6.516902340413849304e-02, -1.545671557966232616e-02, -9.977545230827271627e-01, 8.225771832907383119e-02
5.851633948255171441e-02, -1.295164566641601560e-02, -9.982024308165625692e-01, 8.919536591630074229e-02
4.508460119315085141e-02, -7.401685508826302134e-03, -9.989557516661501380e-01, 8.918962231533564267e-02
3.034969981957550203e-02, -7.749300787671421775e-04, -9.995390413606837221e-01, 8.224710371767204875e-02
6.304386603327466476e-03, 1.084530513408948210e-02, -9.999213139373039905e-01, 7.037291233802153712e-02
-3.545623456004039914e-02, 3.221136107636430462e-02, -9.988519828525302957e-01, 5.647487250433092659e-02
-1.006343945313624977e-01, 6.701264930920552976e-02, -9.926641040502408586e-01, 4.307462084236625410e-02
-2.046552832252963583e-01, 1.242649107455106733e-01, -9.709142325691718645e-01, 3.167799659311210103e-02
-3.934501560827632360e-01, 2.303058424067616350e-01, -8.900315688961606408e-01, 2.287931716299508242e-02
-7.426658069223864844e-01, 4.287783035445696389e-01, -5.143896049083434008e-01, 1.668144363605079949e-02
-8.091451946773079440e-01, 4.671601959604350096e-01, 3.564342930202275550e-01, 1.727102438729086545e-02
-5.339798699901308066e-01, 3.114601613450344031e-01, 7.860394814131463903e-01, 2.376064508099082900e-02
-3.580450997362364940e-01, 2.130311244811472771e-01, 9.090772500492829700e-01, 3.262709339275197268e-02
-2.429778006243242805e-01, 1.499542076229675447e-01, 9.583712871428974323e-01, 4.408641933040889638e-02
-1.530080156722073703e-01, 1.020867461706877893e-01, 9.829378634462786479e-01, 5.754777714035456959e-02
-7.524160053643792756e-02, 6.238528577313361828e-02, 9.952119260075814600e-01, 7.150726064793724857e-02
-5.661527959228081913e-03, 2.875220887424129873e-02, 9.995705365735921832e-01, 8.345094251180966427e-02
5.118848364044884663e-02, 3.107505469813410387e-03, 9.986841755792201791e-01, 9.046400507129742641e-02
8.980006874304892472e-02, -1.292733379090899026e-02, 9.958759117956423879e-01, 9.047406667179760942e-02
1.200665493077125029e-01, -2.439265476217553769e-02, 9.924661314780428567e-01, 8.345293619951205111e-02
1.438601958559976579e-01, -3.259640460079777508e-02, 9.890610286809277119e-01, 7.142031243990550060e-02
1.625123994747918188e-01, -3.847962002821249394e-02, 9.859559010723704109e-01, 5.730525853933246538e-02
1.769088358025145136e-01, -4.267894622043871822e-02, 9.833014651491738256e-01, 4.364691552448381889e-02
1.878148067344510563e-01, -4.566201487497749401e-02, 9.811424864762804399e-01, 3.194328021829291597e-02
1.958516658269426058e-01, -4.775301139458784649e-02, 9.794701500788883797e-01, 2.270141263887465524e-02
2.015910969603416647e-01, -4.919164177617103145e-02, 9.782337205421265391e-01, 1.579884760983091968e-02
7.219356454725134320e-02, -1.761645240936367610e-02, -9.972350524537684224e-01, 1.412232370446159235e-02
7.160860227313547988e-02, -1.746995721158698181e-02, -9.972798046062665289e-01, 2.029380751291324711e-02
7.089510468704290913e-02, -1.728469193984187233e-02, -9.973340080213639602e-01, 2.855823194023941747e-02
7.013290497141445867e-02, -1.707688927707000023e-02, -9.973914755465324022e-01, 3.902669451606034096e-02
6.930945089355228239e-02, -1.683778358269303471e-02, -9.974531011836379468e-01, 5.124809908453704932e-02
6.800897058488419855e-02, -1.642988267812133321e-02, -9.975494167584718630e-01, 6.388445216952615135e-02
6.516902340413865957e-02, -1.545671557966229494e-02, -9.977545230827271627e-01, 7.466469817562071398e-02
5.851633948255154094e-02, -1.295164566641599478e-02, -9.982024308165625692e-01, 8.096194752402666173e-02
4.508460119315099018e-02, -7.401685508826322951e-03, -9.989557516661501380e-01, 8.095673410161219330e-02
3.034969981957528345e-02, -7.749300787671482491e-04, -9.995390413606838331e-01, 7.465506337450222851e-02
6.304386603327523722e-03, 1.084530513408947343e-02, -9.999213139373039905e-01, 6.387695119912732700e-02
-3.545623456004055873e-02, 3.221136107636449197e-02, -9.988519828525302957e-01, 5.126180735008458583e-02
-1.006343945313628585e-01, 6.701264930920586282e-02, -9.926641040502408586e-01, 3.909850199537854426e-02
-2.046552832252943877e-01, 1.242649107455097712e-01, -9.709142325691724196e-01, 2.875387383067125671e-02
-3.934501560827673439e-01, 2.303058424067644105e-01, -8.900315688961579763e-01, 2.076738019410293706e-02
-7.426658069223823766e-01, 4.287783035445680846e-01, -5.143896049083506172e-01, 1.514161806964617503e-02
-8.091451946773035031e-01, 4.671601959604332888e-01, 3.564342930202397675e-01, 1.567677598231015726e-02
-5.339798699901244783e-01, 3.114601613450304063e-01, 7.860394814131523855e-01, 2.156735476582251343e-02
-3.580450997362402132e-01, 2.130311244811484428e-01, 9.090772500492810826e-01, 2.961536169495938148e-02
-2.429778006243258626e-01, 1.499542076229684329e-01, 9.583712871428968771e-01, 4.001690369990955343e-02
-1.530080156722071205e-01, 1.020867461706881085e-01, 9.829378634462786479e-01, 5.223567463509090625e-02
-7.524160053643820512e-02, 6.238528577313388196e-02, 9.952119260075812379e-01, 6.490659043428127772e-02
-5.661527959227946605e-03, 2.875220887424137506e-02, 9.995705365735921832e-01, 7.574777858764267235e-02
5.118848364044890908e-02, 3.107505469813417760e-03, 9.986841755792201791e-01, 8.211348152625448649e-02
8.980006874304867492e-02, -1.292733379090896945e-02, 9.958759117956423879e-01, 8.212261436363152423e-02
1.200665493077136131e-01, -2.439265476217577708e-02, 9.924661314780427457e-01, 7.574958824263373913e-02
1.438601958559958538e-01, -3.259640460079775426e-02, 9.890610286809281559e-01, 6.482766821468358143e-02
1.625123994747922629e-01, -3.847962002821238292e-02, 9.859559010723704109e-01, 5.201554236647079610e-02
1.769088358025160124e-01, -4.267894622043891945e-02, 9.833014651491736036e-01, 3.961796947606968655e-02
1.878148067344520555e-01, -4.566201487497785483e-02, 9.811424864762802178e-01, 2.899466973660411867e-02
1.958516658269428001e-01, -4.775301139458799915e-02, 9.794701500788882687e-01, 2.060589762605560121e-02
2.015910969603351699e-01, -4.919164177616986572e-02, 9.782337205421276494e-01, 1.434049244584659731e-02
7.219356454725113503e-02, -1.761645240936365875e-02, -9.972350524537685335e-01, 1.268615519214357987e-02
7.160860227313629867e-02, -1.746995721158709283e-02, -9.972798046062664179e-01, 1.823003047770181684e-02
7.089510468704322832e-02, -1.728469193984184457e-02, -9.973340080213639602e-01, 2.565400496326594726e-02
7.013290497141379254e-02, -1.707688927706995513e-02, -9.973914755465325133e-01, 3.505787812459672248e-02
6.930945089355303179e-02, -1.683778358269302777e-02, -9.974531011836379468e-01, 4.603642799119465195e-02
6.800897058488389324e-02, -1.642988267812110423e-02, -9.975494167584718630e-01, 5.738772822008322838e-02
6.516902340413849304e-02, -1.545671557966234698e-02, -9.977545230827271627e-01, 6.707167802216791597e-02
5.851633948255172829e-02, -1.295164566641594968e-02, -9.982024308165625692e-01, 7.272852913175335832e-02
4.508460119315090692e-02, -7.401685508826254430e-03, -9.989557516661501380e-01, 7.272384588788931292e-02
3.034969981957545346e-02, -7.749300787671693910e-04, -9.995390413606837221e-01, 6.706302303133253317e-02
6.304386603327505507e-03, 1.084530513408948557e-02, -9.999213139373038794e-01, 5.738099006023356791e-02
-3.545623456004092650e-02, 3.221136107636465851e-02, -9.988519828525301847e-01, 4.604874219583861283e-02
-1.006343945313624560e-01, 6.701264930920548812e-02, -9.926641040502409696e-01, 3.512238314839132014e-02
-2.046552832252916676e-01, 1.242649107455083696e-01, -9.709142325691730857e-01, 2.582975106823041239e-02
-3.934501560827727840e-01, 2.303058424067670196e-01, -8.900315688961549787e-01, 1.865544322521112824e-02
-7.426658069223774916e-01, 4.287783035445656421e-01, -5.143896049083593880e-01, 1.360179250324154016e-02
-8.091451946773065007e-01, 4.671601959604353982e-01, 3.564342930202301085e-01, 1.408252757732948376e-02
-5.339798699901251444e-01, 3.114601613450310724e-01, 7.860394814131514973e-01, 1.937406445065420132e-02
-3.580450997362376597e-01, 2.130311244811471660e-01, 9.090772500492824149e-01, 2.660362999716728641e-02
-2.429778006243238919e-01, 1.499542076229675169e-01, 9.583712871428975433e-01, 3.594738806941038395e-02
-1.530080156722079532e-01, 1.020867461706880669e-01, 9.829378634462785369e-01, 4.692357212982761761e-02
-7.524160053643823287e-02, 6.238528577313381257e-02, 9.952119260075813489e-01, 5.830592022062595914e-02
-5.661527959227963952e-03, 2.875220887424129179e-02, 9.995705365735921832e-01, 6.804461466347583309e-02
5.118848364044874949e-02, 3.107505469813593834e-03, 9.986841755792202902e-01, 7.376295798121232372e-02
8.980006874304903575e-02, -1.292733379090903537e-02, 9.958759117956423879e-01, 7.377116205546579986e-02
1.200665493077128637e-01, -2.439265476217548564e-02, 9.924661314780428567e-01, 6.804624028575639860e-02
1.438601958559966587e-01, -3.259640460079780283e-02, 9.890610286809279339e-01, 5.823502398946173164e-02
1.625123994747925682e-01, -3.847962002821254252e-02, 9.859559010723704109e-01, 4.672582619360948764e-02
1.769088358025159846e-01, -4.267894622043896108e-02, 9.833014651491736036e-01, 3.558902342765604687e-02
1.878148067344532213e-01, -4.566201487497824341e-02, 9.811424864762799958e-01, 2.604605925491573770e-02
1.958516658269389699e-01, -4.775301139458744404e-02, 9.794701500788890458e-01, 1.851038261323648126e-02
2.015910969603395553e-01, -4.919164177617067757e-02, 9.782337205421268722e-01, 1.288213728186216739e-02
7.219356454725084360e-02, -1.761645240936361712e-02, -9.972350524537685335e-01, 1.124998667982538003e-02
7.160860227313554927e-02, -1.746995721158693324e-02, -9.972798046062665289e-01, 1.616625344249032759e-02
7.089510468704351975e-02, -1.728469193984197988e-02, -9.973340080213638492e-01, 2.274977798629210582e-02
7.013290497141473623e-02, -1.707688927707002452e-02, -9.973914755465325133e-01, 3.108906173313259746e-02
6.930945089355193545e-02, -1.683778358269287512e-02, -9.974531011836380578e-01, 4.082475689785157458e-02
6.800897058488399038e-02, -1.642988267812122219e-02, -9.975494167584719740e-01, 5.089100427063946580e-02
6.516902340413910366e-02, -1.545671557966232096e-02, -9.977545230827270517e-01, 5.947865786871435467e-02
5.851633948255121481e-02, -1.295164566641594101e-02, -9.982024308165624582e-01, 6.449511073947858386e-02
4.508460119315103182e-02, -7.401685508826412289e-03, -9.989557516661501380e-01, 6.449095767416537783e-02
3.034969981957551591e-02, -7.749300787671533448e-04, -9.995390413606836111e-01, 5.947098268816248395e-02
6.304386603327460405e-03, 1.084530513408948904e-02, -9.999213139373038794e-01, 5.088502892133833777e-02
-3.545623456004104446e-02, 3.221136107636462381e-02, -9.988519828525302957e-01, 4.083567704159259126e-02
-1.006343945313616234e-01, 6.701264930920497465e-02, -9.926641040502410807e-01, 3.114626430140337437e-02
-2.046552832252918896e-01, 1.242649107455087998e-01, -9.709142325691730857e-01, 2.290562830578878398e-02
-3.934501560827707856e-01, 2.303058424067665200e-01, -8.900315688961560889e-01, 1.654350625631923269e-02
-7.426658069223842640e-01, 4.287783035445693613e-01, -5.143896049083467314e-01, 1.206196693683671446e-02
-8.091451946773104975e-01, 4.671601959604375076e-01, 3.564342930202183957e-01, 1.248827917234860210e-02
-5.339798699901262546e-01, 3.114601613450315720e-01, 7.860394814131507202e-01, 1.718077413548577126e-02
-3.580450997362338295e-01, 2.130311244811455840e-01, 9.090772500492844133e-01, 2.359189829937441418e-02
-2.429778006243275001e-01, 1.499542076229689325e-01, 9.583712871428965441e-01, 3.187787243891089528e-02
-1.530080156722073981e-01, 1.020867461706883028e-01, 9.829378634462785369e-01, 4.161146962456342691e-02
-7.524160053643792756e-02, 6.238528577313362522e-02, 9.952119260075813489e-01, 5.170525000697000911e-02
-5.661527959227856399e-03, 2.875220887424130567e-02, 9.995705365735920722e-01, 6.034145073930818892e-02
5.118848364044840255e-02, 3.107505469813512736e-03, 9.986841755792200681e-01, 6.541243443616868991e-02
8.980006874304918840e-02, -1.292733379090894863e-02, 9.958759117956424989e-01, 6.541970974729921506e-02
1.200665493077125723e-01, -2.439265476217533299e-02, 9.924661314780429677e-01, 6.034289232887783683e-02
1.438601958559964922e-01, -3.259640460079760160e-02, 9.890610286809279339e-01, 5.164237976423901449e-02
1.625123994747930678e-01, -3.847962002821223026e-02, 9.859559010723702999e-01, 4.143611002074771427e-02
1.769088358025157626e-01, -4.267894622043869740e-02, 9.833014651491736036e-01, 3.156007737924189371e-02
1.878148067344515004e-01, -4.566201487497754952e-02, 9.811424864762803288e-01, 2.309744877322717979e-02
1.958516658269433552e-01, -4.775301139458831834e-02, 9.794701500788881576e-01, 1.641486760041709764e-02
2.015910969603380287e-01, -4.919164177617077471e-02, 9.782337205421272053e-01, 1.142378211787755185e-02
7.219356454725055217e-02, -1.761645240936354773e-02, -9.972350524537686445e-01, 9.813818167507374485e-03
7.160860227313464721e-02, -1.746995721158682915e-02, -9.972798046062666399e-01, 1.410247640727890772e-02
7.089510468704400548e-02, -1.728469193984209437e-02, -9.973340080213638492e-01, 1.984555100931886112e-02
7.013290497141397295e-02, -1.707688927707004534e-02, -9.973914755465324022e-01, 2.712024534166900328e-02
6.930945089355283750e-02, -1.683778358269312145e-02, -9.974531011836378358e-01, 3.561308580450898986e-02
6.800897058488358793e-02, -1.642988267812116321e-02, -9.975494167584719740e-01, 4.439428032119657752e-02
6.516902340413854855e-02, -1.545671557966239555e-02, -9.977545230827271627e-01, 5.188563771526201462e-02
5.851633948255217932e-02, -1.295164566641615785e-02, -9.982024308165624582e-01, 5.626169234720491963e-02
4.508460119315097631e-02, -7.401685508826286522e-03, -9.989557516661501380e-01, 5.625806946044255297e-02
3.034969981957513774e-02, -7.749300787670206385e-04, -9.995390413606838331e-01, 5.187894234499345475e-02
6.304386603327593978e-03, 1.084530513408945782e-02, -9.999213139373038794e-01, 4.438906778244419704e-02
-3.545623456004048935e-02, 3.221136107636447116e-02, -9.988519828525302957e-01, 3.562261188734706235e-02
-1.006343945313621369e-01, 6.701264930920544649e-02, -9.926641040502409696e-01, 2.717014545441596290e-02
-2.046552832252963028e-01, 1.242649107455108259e-01, -9.709142325691718645e-01, 1.998150554334775231e-02
-3.934501560827688982e-01, 2.303058424067652155e-01, -8.900315688961571992e-01, 1.443156928742743081e-02
-7.426658069223788239e-01, 4.287783035445658086e-01, -5.143896049083576116e-01, 1.052214137043219755e-02
-8.091451946773156045e-01, 4.671601959604400056e-01, 3.564342930202031856e-01, 1.089403076736801187e-02
-5.339798699901165957e-01, 3.114601613450267981e-01, 7.860394814131590469e-01, 1.498748382031763436e-02
-3.580450997362421006e-01, 2.130311244811500526e-01, 9.090772500492800834e-01, 2.058016660158195482e-02
-2.429778006243218935e-01, 1.499542076229667120e-01, 9.583712871428982094e-01, 2.780835680841196172e-02
-1.530080156722101181e-01, 1.020867461706894130e-01, 9.829378634462780928e-01, 3.629936711930016602e-02
-7.524160053643753898e-02, 6.238528577313368767e-02, 9.952119260075813489e-01, 4.510457979331452399e-02
-5.661527959227941401e-03, 2.875220887424136118e-02, 9.995705365735921832e-01, 5.263828681514177987e-02
5.118848364044913113e-02, 3.107505469813393040e-03, 9.986841755792201791e-01, 5.706191089112616632e-02
8.980006874304896636e-02, -1.292733379090909088e-02, 9.958759117956423879e-01, 5.706825743913375437e-02
1.200665493077125168e-01, -2.439265476217540932e-02, 9.924661314780428567e-01, 5.263954437200031589e-02
1.438601958559975469e-01, -3.259640460079814284e-02, 9.890610286809278229e-01, 4.504973553901718553e-02
1.625123994747920686e-01, -3.847962002821243149e-02, 9.859559010723705219e-01, 3.614639384788664866e-02
1.769088358025156793e-01, -4.267894622043894720e-02, 9.833014651491736036e-01, 2.753113133082827485e-02
1.878148067344494188e-01, -4.566201487497729278e-02, 9.811424864762807729e-01, 2.014883829153881617e-02
1.958516658269386645e-01, -4.775301139458708322e-02, 9.794701500788891568e-01, 1.431935258759819626e-02
2.015910969603440517e-01, -4.919164177617189881e-02, 9.782337205421258730e-01, 9.965426953893132336e-03
# DegenGeom Type,nXsecs,nPnts/Xsec
PLATE,20,17
# nx,ny,nz
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# x,y,z,zCamber,t,nCamberx,nCambery,nCamberz,u,wTop,wBot,xxCamber,xyCamber,xzCamber
4.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
